evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
1,1,10,5,100.0,0.20000000000000195,21.313,21.395,21.476,21.543,21.609,21.665,21.719,21.764,21.809,21.849,21.882,21.915,21.942,21.969,21.992,22.014,22.032,22.05,22.065,22.08
1,1,10,5,1000.0,0.20000000000000195,203.23,203.31,203.39,203.46,203.53,203.58,203.64,203.69,203.73,203.77,203.8,203.84,203.87,203.89,203.91,203.94,203.96,203.97,203.99,204.0
1,1,10,5,10000.0,0.20000000000000195,1823.2,2018.9,2022.5,2022.7,2022.7,2022.8,2022.9,2022.9,2023.0,2023.0,2023.0,2023.1,2023.1,2023.1,2023.2,2023.2,2023.2,2023.2,2023.2,2023.3
1,1,10,10,100.0,0.20000000000000195,50.882,50.964,51.045,51.112,51.179,51.234,51.288,51.334,51.378,51.418,51.452,51.485,51.512,51.539,51.561,51.584,51.602,51.62,51.635,51.65
1,1,10,10,1000.0,0.20000000000000195,498.64,498.72,498.81,498.88,498.94,499.0,499.06,499.1,499.15,499.19,499.22,499.26,499.29,499.31,499.34,499.36,499.38,499.4,499.41,499.43
1,1,10,10,10000.0,0.20000000000000195,2185.6,4125.8,4939.4,4975.6,4976.8,4976.9,4977.0,4977.1,4977.1,4977.2,4977.2,4977.3,4977.3,4977.3,4977.4,4977.4,4977.4,4977.4,4977.5,4977.5
1,1,10,15,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,10.776,10.776,10.776,10.776,10.776,10.776,10.776,10.776,10.776,10.865,10.865,10.865,10.865,10.865,10.865
1,1,10,15,100.0,0.20000000000000195,80.267,80.35,80.43,80.498,80.564,80.62,80.674,80.72,80.764,80.804,80.838,80.871,80.898,80.925,80.948,80.97,80.988,81.007,81.022,81.037
1,1,10,15,1000.0,0.20000000000000195,672.88,672.97,673.05,673.12,673.19,673.24,673.3,673.35,673.39,673.43,673.47,673.5,673.53,673.56,673.58,673.6,673.62,673.64,673.66,673.67
1,1,10,15,10000.0,0.20000000000000195,2185.7,4202.9,6212.5,6702.4,6719.0,6719.4,6719.4,6719.5,6719.6,6719.6,6719.7,6719.7,6719.8,6719.8,6719.8,6719.9,6719.9,6719.9,6719.9,6719.9
1,1,10,20,100.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.096,77.096,77.096,77.096,77.096,77.096,77.096,77.096,77.096,77.096
1,1,10,20,1000.0,0.20000000000000195,781.7,781.78,781.87,781.94,782.01,782.06,782.12,782.17,782.21,782.25,782.29,782.32,782.35,782.38,782.4,782.43,782.44,782.46,782.48,782.49
1,1,10,20,10000.0,0.20000000000000195,2185.7,4203.2,6381.8,7711.7,7806.5,7807.5,7807.6,7807.7,7807.7,7807.8,7807.9,7807.9,7807.9,7808.0,7808.0,7808.1,7808.1,7808.1,7808.1,7808.1
1,1,50,1,1.0,0.12031872509960148,1.2729,1.4498,1.6,1.6974,1.78,1.8336,1.879,1.9085,1.9335,1.9497,1.9635,1.9735,1.98,1.9855,1.9891,1.9921,1.994,1.9957,1.9968,1.9977
1,1,50,1,10.0,0.12031872509960148,1.2742,1.4512,1.6014,1.6987,1.7814,1.8349,1.8804,1.9099,1.9349,1.9511,1.9648,1.9749,1.9813,1.9868,1.9904,1.9934,1.9954,1.9971,1.9981,1.9991
1,1,50,1,100.0,0.17450199203187378,1.3696,1.5986,1.7463,1.8417,1.9032,1.9429,1.9685,1.985,1.9956,2.0025,2.0066,2.0096,2.0115,2.0127,2.0135,2.0141,2.0144,2.0146,2.0147,2.0148
1,1,50,1,1000.0,0.20000000000000195,1.554,1.7805,1.9299,2.0135,2.0687,2.0996,2.12,2.1314,2.1389,2.1434,2.1459,2.1476,2.1485,2.1491,2.1494,2.1497,2.1498,2.1499,2.1499,2.15
1,1,50,1,10000.0,0.20000000000000195,2.9036,3.1302,3.2797,3.3634,3.4186,3.4496,3.4699,3.4814,3.4889,3.4934,3.4959,3.4976,3.4985,3.4991,3.4994,3.4997,3.4998,3.4999,3.4999,3.5
1,1,50,5,1.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2654,3.2654,3.2654,3.2654,3.2654,3.2654,3.2654,3.2654,3.2654,3.2654
1,1,50,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,5.3763,5.3763,5.3763,5.3763,5.3763,5.3763,5.3763,5.3763,5.3763,5.5511,5.5511,5.5511,5.5511,5.5511,5.5511
1,1,50,5,100.0,0.20000000000000195,21.616,21.844,21.994,22.078,22.134,22.165,22.185,22.197,22.204,22.209,22.211,22.213,22.214,22.215,22.215,22.215,22.215,22.215,22.215,22.215
1,1,50,5,1000.0,0.20000000000000195,203.51,203.75,203.91,204.0,204.06,204.09,204.11,204.12,204.13,204.13,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14
1,1,50,5,10000.0,0.20000000000000195,1823.2,2019.2,2023.0,2023.2,2023.3,2023.3,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4
1,1,50,10,100.0,0.20000000000000195,51.182,51.411,51.563,51.647,51.703,51.735,51.755,51.767,51.774,51.779,51.781,51.783,51.784,51.785,51.785,51.785,51.785,51.785,51.786,51.786
1,1,50,10,1000.0,0.20000000000000195,498.89,499.14,499.31,499.41,499.47,499.51,499.53,499.54,499.55,499.56,499.56,499.56,499.56,499.56,499.56,499.57,499.57,499.57,499.57,499.57
1,1,50,10,10000.0,0.20000000000000195,2185.6,4125.8,4939.5,4976.0,4977.3,4977.5,4977.5,4977.6,4977.6,4977.6,4977.6,4977.6,4977.6,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7
1,1,50,15,10.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.805,10.805,10.805,10.805,10.805,10.805,10.805,10.805,10.805,10.805
1,1,50,15,100.0,0.20000000000000195,80.564,80.795,80.948,81.033,81.089,81.121,81.142,81.153,81.161,81.166,81.168,81.17,81.171,81.172,81.172,81.172,81.172,81.172,81.172,81.172
1,1,50,15,1000.0,0.20000000000000195,673.11,673.38,673.55,673.65,673.72,673.75,673.78,673.79,673.8,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81
1,1,50,15,10000.0,0.20000000000000195,2185.7,4202.9,6212.5,6702.6,6719.4,6719.9,6720.0,6720.0,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1
1,1,50,20,100.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.112,77.112,77.112,77.112,77.112,77.112,77.112,77.112,77.112,77.112
1,1,50,20,1000.0,0.20000000000000195,781.91,782.19,782.37,782.47,782.54,782.57,782.6,782.61,782.62,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63
1,1,50,20,10000.0,0.20000000000000195,2185.7,4203.2,6381.8,7711.7,7806.8,7808.0,7808.1,7808.2,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3
1,1,100,1,1.0,0.07410358565737045,1.3283,1.5116,1.6722,1.7799,1.84,1.8926,1.928,1.9477,1.9649,1.9745,1.9829,1.9886,1.9918,1.9945,1.9964,1.9974,1.9983,1.9989,1.9992,1.9995
1,1,100,1,10.0,0.07410358565737045,1.3297,1.513,1.6735,1.7813,1.8414,1.894,1.9293,1.949,1.9663,1.9759,1.9843,1.99,1.9931,1.9959,1.9977,1.9987,1.9997,2.0003,2.0006,2.0009
1,1,100,1,100.0,0.15378486055776963,1.5639,1.7948,1.9157,1.9702,1.9932,2.0052,2.0106,2.0128,2.014,2.0146,2.0148,2.0149,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015
1,1,100,1,1000.0,0.20000000000000195,1.7947,2.0134,2.1015,2.1314,2.1434,2.1475,2.1491,2.1497,2.1499,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15
1,1,100,1,10000.0,0.20000000000000195,3.1443,3.3633,3.4515,3.4813,3.4934,3.4975,3.4991,3.4997,3.4999,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
1,1,100,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,5.4126,5.4126,5.4126,5.4126,5.4126,5.4126,5.4126,5.4126,5.4126,5.6206,5.6206,5.6206,5.6206,5.6206,5.6206
1,1,100,5,100.0,0.20000000000000195,21.856,22.077,22.166,22.197,22.209,22.213,22.215,22.215,22.215,22.215,22.215,22.215,22.215,22.215,22.215,22.215,22.215,22.215,22.215,22.215
1,1,100,5,1000.0,0.20000000000000195,203.74,203.99,204.09,204.12,204.13,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14,204.14
1,1,100,5,10000.0,0.20000000000000195,1823.2,2019.4,2023.2,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4,2023.4
1,1,100,10,100.0,0.20000000000000195,51.421,51.645,51.736,51.767,51.779,51.783,51.785,51.785,51.785,51.786,51.786,51.786,51.786,51.786,51.786,51.786,51.786,51.786,51.786,51.786
1,1,100,10,1000.0,0.20000000000000195,499.1,499.39,499.5,499.54,499.56,499.56,499.56,499.56,499.57,499.57,499.57,499.57,499.57,499.57,499.57,499.57,499.57,499.57,499.57,499.57
1,1,100,10,10000.0,0.20000000000000195,2185.6,4125.8,4939.7,4976.2,4977.5,4977.6,4977.6,4977.6,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7,4977.7
1,1,100,15,10.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84,10.84,10.84,10.84,10.84,10.84,10.84,10.84,10.84,10.84
1,1,100,15,100.0,0.20000000000000195,80.802,81.03,81.122,81.153,81.166,81.17,81.171,81.172,81.172,81.172,81.172,81.172,81.172,81.172,81.172,81.172,81.172,81.172,81.172,81.172
1,1,100,15,1000.0,0.20000000000000195,673.31,673.62,673.75,673.79,673.8,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81,673.81
1,1,100,15,10000.0,0.20000000000000195,2185.7,4202.9,6212.5,6702.8,6719.7,6720.0,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1,6720.1
1,1,100,20,100.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.132,77.132,77.132,77.132,77.132,77.132,77.132,77.132,77.132,77.132
1,1,100,20,1000.0,0.20000000000000195,782.11,782.43,782.56,782.61,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63,782.63
1,1,100,20,10000.0,0.20000000000000195,2185.7,4203.2,6381.8,7711.8,7807.0,7808.2,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3,7808.3
1,250,0.01,1,1.0,0.0015936254980079686,0.0,0.0,0.0,0.0,0.0,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,1.0041,1.0041,1.0041,1.0041,1.0041
1,250,0.01,1,10.0,0.0023904382470119525,0.0,0.0,0.0,1.0035,1.0035,1.0035,1.0035,1.0035,1.0035,1.0035,1.0055,1.0055,1.0055,1.0055,1.0055,1.0055,1.0075,1.0075,1.0075,1.0075
1,250,0.01,1,100.0,0.06374501992031874,1.023,1.0309,1.0389,1.0469,1.0548,1.0628,1.0708,1.0787,1.0867,1.0947,1.1026,1.1106,1.1186,1.1265,1.1345,1.1424,1.1504,1.1584,1.1663,1.1743
1,250,0.01,1,1000.0,0.20000000000000195,1.1759,1.1998,1.2257,1.2496,1.2754,1.2993,1.3252,1.3491,1.375,1.4009,1.4247,1.4506,1.4745,1.5003,1.5242,1.5501,1.5739,1.5998,1.6236,1.6495
1,250,0.01,1,10000.0,0.20000000000000195,2.5258,2.5497,2.5756,2.5995,2.6254,2.6493,2.6752,2.6991,2.7249,2.7508,2.7747,2.8006,2.8244,2.8503,2.8742,2.9,2.9239,2.9497,2.9736,2.9994
1,250,0.01,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,5.3405,5.3405,5.3405,5.3405,5.3405,5.3405,5.3405,5.3405,5.3405,5.4797,5.4797,5.4797,5.4797,5.4797,5.4797
1,250,0.01,5,100.0,0.20000000000000195,21.241,21.265,21.291,21.315,21.341,21.365,21.39,21.414,21.44,21.466,21.49,21.516,21.54,21.566,21.589,21.615,21.639,21.665,21.689,21.715
1,250,0.01,5,1000.0,0.20000000000000195,203.16,203.19,203.21,203.24,203.26,203.29,203.31,203.34,203.36,203.39,203.41,203.44,203.46,203.49,203.51,203.54,203.56,203.59,203.61,203.64
1,250,0.01,5,10000.0,0.20000000000000195,1823.2,2018.9,2022.4,2022.5,2022.5,2022.5,2022.6,2022.6,2022.6,2022.6,2022.7,2022.7,2022.7,2022.7,2022.8,2022.8,2022.8,2022.8,2022.9,2022.9
1,250,0.01,10,100.0,0.20000000000000195,50.811,50.835,50.861,50.885,50.91,50.934,50.96,50.984,51.01,51.036,51.06,51.086,51.109,51.135,51.159,51.185,51.209,51.235,51.259,51.284
1,250,0.01,10,1000.0,0.20000000000000195,498.58,498.61,498.63,498.66,498.68,498.71,498.73,498.76,498.78,498.81,498.83,498.86,498.88,498.91,498.93,498.96,498.98,499.01,499.03,499.06
1,250,0.01,10,10000.0,0.20000000000000195,2185.6,4125.8,4939.3,4975.5,4976.7,4976.7,4976.8,4976.8,4976.8,4976.8,4976.9,4976.9,4976.9,4976.9,4977.0,4977.0,4977.0,4977.0,4977.1,4977.1
1,250,0.01,15,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.854,10.854,10.854,10.854,10.854,10.854
1,250,0.01,15,100.0,0.20000000000000195,80.197,80.221,80.247,80.271,80.297,80.321,80.347,80.37,80.396,80.422,80.446,80.472,80.496,80.522,80.546,80.571,80.595,80.621,80.645,80.671
1,250,0.01,15,1000.0,0.20000000000000195,672.83,672.85,672.88,672.9,672.93,672.95,672.98,673.0,673.03,673.06,673.08,673.11,673.13,673.16,673.18,673.21,673.23,673.25,673.28,673.3
1,250,0.01,15,10000.0,0.20000000000000195,2185.7,4202.9,6212.5,6702.4,6718.9,6719.2,6719.2,6719.2,6719.3,6719.3,6719.3,6719.3,6719.4,6719.4,6719.4,6719.4,6719.5,6719.5,6719.5,6719.5
1,250,0.01,20,100.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.093,77.093,77.093,77.093,77.093,77.093,77.093,77.093,77.093,77.093
1,250,0.01,20,1000.0,0.20000000000000195,781.65,781.67,781.7,781.72,781.75,781.77,781.8,781.82,781.85,781.88,781.9,781.93,781.95,781.98,782.0,782.03,782.05,782.07,782.1,782.12
1,250,0.01,20,10000.0,0.20000000000000195,2185.7,4203.2,6381.8,7711.6,7806.4,7807.4,7807.4,7807.5,7807.5,7807.5,7807.5,7807.6,7807.6,7807.6,7807.6,7807.7,7807.7,7807.7,7807.7,7807.8
1,250,0.05,1,1.0,0.0015936254980079682,0.0,0.0,0.0,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.02,1.02,1.02,1.02,1.02,1.02
1,250,0.05,1,10.0,0.0031872509960159364,0.0,0.0,1.0114,1.0114,1.0114,1.0114,1.0114,1.0214,1.0214,1.0214,1.0214,1.0214,1.0313,1.0313,1.0313,1.0313,1.0313,1.0413,1.0413,1.0413
1,250,0.05,1,100.0,0.11075697211155358,1.0846,1.1543,1.224,1.2937,1.3633,1.4329,1.5025,1.5721,1.6416,1.7012,1.7707,1.8402,1.9097,1.9792,2.0486,2.118,2.1874,2.2568,2.3262,2.3955
1,250,0.05,1,1000.0,0.20000000000000195,1.2794,1.3988,1.5281,1.6474,1.7766,1.8958,2.0248,2.1439,2.2728,2.4017,2.5206,2.6493,2.7681,2.8967,3.0153,3.1438,3.2623,3.3907,3.5091,3.6373
1,250,0.05,1,10000.0,0.20000000000000195,2.6292,2.7486,2.8779,2.9972,3.1264,3.2456,3.3747,3.4937,3.6227,3.7515,3.8704,3.9991,4.1179,4.2465,4.3652,4.4936,4.6122,4.7405,4.8589,4.9872
1,250,0.05,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,5.3482,5.3482,5.3482,5.3482,5.3482,5.3482,5.3482,5.3482,5.3482,5.4954,5.4954,5.4954,5.4954,5.4954,5.4954
1,250,0.05,5,100.0,0.20000000000000195,21.343,21.463,21.592,21.711,21.841,21.96,22.089,22.208,22.337,22.466,22.585,22.713,22.832,22.961,23.079,23.208,23.326,23.455,23.573,23.701
1,250,0.05,5,1000.0,0.20000000000000195,203.26,203.38,203.5,203.62,203.75,203.87,204.0,204.12,204.25,204.38,204.5,204.63,204.74,204.87,204.99,205.12,205.24,205.37,205.49,205.61
1,250,0.05,5,10000.0,0.20000000000000195,1823.2,2019.0,2022.6,2022.8,2022.9,2023.0,2023.1,2023.3,2023.4,2023.5,2023.6,2023.8,2023.9,2024.0,2024.1,2024.3,2024.4,2024.5,2024.6,2024.8
1,250,0.05,10,100.0,0.20000000000000195,50.912,51.031,51.161,51.28,51.409,51.528,51.657,51.776,51.905,52.034,52.153,52.282,52.4,52.529,52.648,52.776,52.895,53.023,53.142,53.27
1,250,0.05,10,1000.0,0.20000000000000195,498.66,498.78,498.91,499.03,499.16,499.28,499.41,499.53,499.66,499.78,499.9,500.03,500.15,500.28,500.4,500.53,500.65,500.77,500.89,501.02
1,250,0.05,10,10000.0,0.20000000000000195,2185.6,4125.8,4939.4,4975.7,4976.9,4977.1,4977.2,4977.3,4977.5,4977.6,4977.7,4977.8,4977.9,4978.1,4978.2,4978.3,4978.4,4978.6,4978.7,4978.8
1,250,0.05,15,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,10.778,10.778,10.778,10.778,10.778,10.778,10.778,10.778,10.778,10.869,10.869,10.869,10.869,10.869,10.869
1,250,0.05,15,100.0,0.20000000000000195,80.297,80.416,80.545,80.665,80.794,80.913,81.042,81.161,81.29,81.419,81.538,81.666,81.785,81.914,82.033,82.161,82.28,82.408,82.526,82.655
1,250,0.05,15,1000.0,0.20000000000000195,672.9,673.02,673.15,673.27,673.4,673.52,673.65,673.77,673.89,674.02,674.14,674.27,674.39,674.52,674.64,674.77,674.88,675.01,675.13,675.26
1,250,0.05,15,10000.0,0.20000000000000195,2185.7,4202.9,6212.5,6702.4,6719.1,6719.5,6719.6,6719.7,6719.8,6720.0,6720.1,6720.2,6720.3,6720.5,6720.6,6720.7,6720.8,6721.0,6721.1,6721.2
1,250,0.05,20,100.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.097,77.097,77.097,77.097,77.097,77.097,77.097,77.097,77.097,77.097
1,250,0.05,20,1000.0,0.20000000000000195,781.72,781.84,781.96,782.08,782.21,782.33,782.46,782.58,782.71,782.84,782.96,783.09,783.2,783.33,783.45,783.58,783.7,783.83,783.95,784.07
1,250,0.05,20,10000.0,0.20000000000000195,2185.7,4203.2,6381.8,7711.7,7806.5,7807.6,7807.7,7807.9,7808.0,7808.1,7808.2,7808.4,7808.5,7808.6,7808.7,7808.9,7809.0,7809.1,7809.2,7809.4
1,250,0.1,1,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,1.0199,1.0199,1.0199,1.0199,1.0199,1.0199,1.0199,1.0199,1.0199,1.0199,1.0399,1.0399,1.0399,1.0399,1.0399
1,250,0.1,1,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,1.0213,1.0213,1.0213,1.0213,1.0213,1.0213,1.0213,1.0213,1.0213,1.0412,1.0412,1.0412,1.0412,1.0412,1.0412
1,250,0.1,1,100.0,0.02629482071713149,1.0547,1.0746,1.1144,1.1543,1.1742,1.214,1.2538,1.2737,1.3135,1.3533,1.3731,1.4129,1.4328,1.4726,1.5123,1.5322,1.572,1.6117,1.6316,1.6713
1,250,0.1,1,1000.0,0.20000000000000195,1.4086,1.6473,1.9056,2.1438,2.4015,2.6392,2.8965,3.1337,3.3905,3.647,3.8835,4.1394,4.3755,4.6309,4.8665,5.1215,5.3566,5.611,5.8457,6.0996
1,250,0.1,1,10000.0,0.20000000000000195,2.7583,2.997,3.2553,3.4934,3.7512,3.9889,4.2462,4.4834,4.7402,4.9966,5.2332,5.4891,5.7252,5.9806,6.2162,6.4712,6.7063,6.9607,7.1954,7.4493
1,250,0.1,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,5.3578,5.3578,5.3578,5.3578,5.3578,5.3578,5.3578,5.3578,5.3578,5.515,5.515,5.515,5.515,5.515,5.515
1,250,0.1,5,100.0,0.20000000000000195,21.471,21.71,21.968,22.206,22.464,22.702,22.959,23.196,23.453,23.71,23.946,24.202,24.438,24.694,24.929,25.184,25.419,25.674,25.908,26.162
1,250,0.1,5,1000.0,0.20000000000000195,203.37,203.61,203.87,204.11,204.36,204.6,204.86,205.1,205.35,205.61,205.85,206.1,206.34,206.59,206.83,207.08,207.32,207.57,207.81,208.06
1,250,0.1,5,10000.0,0.20000000000000195,1823.2,2019.1,2022.8,2023.1,2023.4,2023.6,2023.9,2024.1,2024.4,2024.6,2024.9,2025.1,2025.4,2025.6,2025.8,2026.1,2026.3,2026.6,2026.8,2027.1
1,250,0.1,10,100.0,0.20000000000000195,51.038,51.276,51.535,51.773,52.031,52.268,52.526,52.763,53.02,53.276,53.513,53.769,54.005,54.26,54.496,54.751,54.986,55.24,55.475,55.729
1,250,0.1,10,1000.0,0.20000000000000195,498.76,499.0,499.26,499.49,499.75,499.99,500.25,500.48,500.74,501.0,501.23,501.49,501.73,501.98,502.22,502.47,502.71,502.96,503.2,503.45
1,250,0.1,10,10000.0,0.20000000000000195,2185.6,4125.8,4939.4,4975.8,4977.2,4977.5,4977.8,4978.0,4978.3,4978.5,4978.7,4979.0,4979.2,4979.5,4979.7,4980.0,4980.2,4980.5,4980.7,4981.0
1,250,0.1,15,10.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.788,10.788,10.788,10.788,10.788,10.788,10.788,10.788,10.788,10.788
1,250,0.1,15,100.0,0.20000000000000195,80.421,80.659,80.917,81.156,81.413,81.651,81.908,82.146,82.402,82.659,82.895,83.151,83.387,83.643,83.879,84.134,84.369,84.623,84.858,85.112
1,250,0.1,15,1000.0,0.20000000000000195,672.99,673.23,673.48,673.72,673.98,674.22,674.48,674.71,674.97,675.23,675.46,675.72,675.96,676.21,676.45,676.7,676.94,677.19,677.43,677.68
1,250,0.1,15,10000.0,0.20000000000000195,2185.7,4202.9,6212.5,6702.5,6719.3,6719.8,6720.0,6720.3,6720.5,6720.8,6721.0,6721.3,6721.5,6721.8,6722.0,6722.3,6722.5,6722.8,6723.0,6723.3
1,250,0.1,20,100.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.102,77.102,77.102,77.102,77.102,77.102,77.102,77.102,77.102,77.102
1,250,0.1,20,1000.0,0.20000000000000195,781.8,782.04,782.29,782.53,782.79,783.03,783.28,783.52,783.78,784.04,784.27,784.53,784.76,785.02,785.26,785.51,785.75,786.0,786.24,786.49
1,250,0.1,20,10000.0,0.20000000000000195,2185.7,4203.2,6381.8,7711.7,7806.6,7807.9,7808.1,7808.4,7808.6,7808.9,7809.1,7809.4,7809.6,7809.9,7810.1,7810.4,7810.6,7810.9,7811.1,7811.3
1,250,0.5,1,1.0,0.20000000000000195,2.2903,3.4758,4.7537,5.9275,7.1928,8.355,9.6077,10.758,11.999,13.233,14.366,15.588,16.71,17.92,19.031,20.228,21.328,22.514,23.603,24.778
1,250,0.5,1,10.0,0.20000000000000195,2.2916,3.4771,4.7551,5.9289,7.1942,8.3563,9.6091,10.76,12.0,13.234,14.367,15.589,16.711,17.921,19.032,20.23,21.33,22.516,23.605,24.779
1,250,0.5,1,100.0,0.20000000000000195,2.3051,3.4906,4.7686,5.9424,7.2076,8.3698,9.6226,10.773,12.014,13.248,14.381,15.603,16.725,17.934,19.046,20.243,21.343,22.529,23.618,24.792
1,250,0.5,1,1000.0,0.20000000000000195,2.44,3.6255,4.9034,6.0772,7.3425,8.5046,9.7574,10.908,12.148,13.382,14.516,15.738,16.86,18.069,19.18,20.378,21.478,22.664,23.753,24.927
1,250,0.5,1,10000.0,0.20000000000000195,3.7884,4.9739,6.2518,7.4256,8.6909,9.8531,11.106,12.257,13.497,14.731,15.864,17.086,18.208,19.418,20.529,21.727,22.827,24.012,25.102,26.276
1,250,0.5,5,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,5.4346,5.4346,5.4346,5.4346,5.4346,5.4346,5.4346,5.4346,5.4346,5.6712,5.6712,5.6712,5.6712,5.6712,5.6712
1,250,0.5,5,100.0,0.20000000000000195,22.491,23.677,24.955,26.129,27.394,28.556,29.809,30.96,32.2,33.434,34.568,35.79,36.912,38.122,39.233,40.43,41.531,42.716,43.806,44.98
1,250,0.5,5,1000.0,0.20000000000000195,204.29,205.47,206.75,207.93,209.19,210.36,211.61,212.76,214.0,215.24,216.37,217.59,218.72,219.93,221.04,222.24,223.34,224.52,225.61,226.79
1,250,0.5,5,10000.0,0.20000000000000195,1823.3,2019.9,2024.7,2025.9,2027.2,2028.4,2029.6,2030.8,2032.0,2033.3,2034.4,2035.6,2036.8,2038.0,2039.1,2040.3,2041.4,2042.6,2043.7,2044.9
1,250,0.5,10,100.0,0.20000000000000195,52.043,53.229,54.507,55.681,56.947,58.109,59.362,60.513,61.753,62.987,64.121,65.343,66.465,67.675,68.786,69.984,71.084,72.27,73.359,74.534
1,250,0.5,10,1000.0,0.20000000000000195,499.53,500.72,502.0,503.17,504.44,505.61,506.86,508.01,509.25,510.49,511.62,512.85,513.97,515.18,516.3,517.49,518.6,519.78,520.87,522.05
1,250,0.5,10,10000.0,0.20000000000000195,2185.6,4125.8,4939.9,4977.2,4979.6,4980.8,4982.1,4983.3,4984.5,4985.8,4986.9,4988.2,4989.3,4990.5,4991.7,4992.9,4994.0,4995.2,4996.3,4997.5
1,250,0.5,15,10.0,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.861,10.861,10.861,10.861,10.861,10.861,10.861,10.861,10.861,10.861
1,250,0.5,15,100.0,0.19681274900398593,81.311,82.596,83.776,84.95,86.216,87.379,88.537,89.784,90.93,92.165,93.3,94.429,95.646,96.764,97.877,99.076,100.18,101.27,102.46,103.54
1,250,0.5,15,1000.0,0.20000000000000195,673.68,674.87,676.15,677.32,678.59,679.76,681.01,682.16,683.41,684.64,685.78,687.0,688.13,689.34,690.45,691.65,692.75,693.94,695.03,696.21
